time,phase,alpha,fz_tip1,fz_tip2,fz_tip3,fz_tip4,fz_tip5
0.8456270694732666,move,0.2818756898244222,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
0.8556525707244873,move,0.2852175235748291,-5.7,-5.7,-5.7,-5.7,-5.7
0.865553617477417,move,0.28851787249247235,-5.7,-5.7,-5.7,-5.7,-5.7
0.8753514289855957,move,0.29178380966186523,-5.7,-5.7,-5.7,-5.7,-5.7
0.8855199813842773,move,0.29517332712809247,-5.7,-5.7,-5.7,-5.7,-5.7
0.8954694271087646,move,0.2984898090362549,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
0.9053492546081543,move,0.30178308486938477,-5.7,-5.7,-5.7,-5.7,-5.7
0.9153463840484619,move,0.3051154613494873,-5.7,-5.7,-5.7,-5.7,-5.7
0.9253692626953125,move,0.3084564208984375,-5.7,-5.7,-5.7,-5.7,-5.7
0.9355478286743164,move,0.31184927622477215,-5.7,-5.7,-5.7,-5.7,-5.7
0.9453799724578857,move,0.3151266574859619,-5.7,-5.7,-5.7,-5.7,-5.7
0.9554054737091064,move,0.31846849123636883,-5.7,-5.7,-5.7,-5.7,-5.7
0.9655282497406006,move,0.3218427499135335,-5.7,-5.7,-5.7,-5.7,-5.7
0.9756917953491211,move,0.32523059844970703,-5.7,-5.7,-5.7,-5.7,-5.7
0.985687255859375,move,0.3285624186197917,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
0.9956896305084229,move,0.3318965435028076,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0056250095367432,move,0.33520833651224774,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0157129764556885,move,0.3385709921518962,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0256729125976562,move,0.34189097086588544,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0356731414794922,move,0.34522438049316406,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.045703649520874,move,0.3485678831736247,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0557754039764404,move,0.3519251346588135,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.065666675567627,move,0.355222225189209,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0756640434265137,move,0.3585546811421712,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.085576057434082,move,0.36185868581136066,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.0954978466033936,move,0.36516594886779785,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1055243015289307,move,0.36850810050964355,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1154768466949463,move,0.3718256155649821,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1255004405975342,move,0.3751668135325114,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1354682445526123,move,0.3784894148508708,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1454858779907227,move,0.38182862599690753,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.155526876449585,move,0.385175625483195,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.165466070175171,move,0.3884886900583903,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.1754374504089355,move,0.3918124834696452,-5.5,-5.5,-5.5,-5.5,-5.5
1.1854870319366455,move,0.39516234397888184,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.195432186126709,move,0.39847739537556964,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.205437421798706,move,0.40181247393290204,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.2154974937438965,move,0.4051658312479655,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.2254619598388672,move,0.40848731994628906,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.2354581356048584,move,0.4118193785349528,-5.5,-5.5,-5.5,-5.5,-5.5
1.2454688549041748,move,0.4151562849680583,-5.5,-5.5,-5.5,-5.5,-5.5
1.2555432319641113,move,0.4185144106547038,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.2655634880065918,move,0.42185449600219727,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.2755813598632812,move,0.42519378662109375,-5.5,-5.5,-5.5,-5.5,-5.5
1.285529613494873,move,0.4285098711649577,-5.5,-5.5,-5.5,-5.5,-5.5
1.2955434322357178,move,0.43184781074523926,-5.5,-5.5,-5.5,-5.5,-5.5
1.3055312633514404,move,0.4351770877838135,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3155310153961182,move,0.43851033846537274,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.325545072555542,move,0.441848357518514,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3355436325073242,move,0.4451812108357747,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3455212116241455,move,0.44850707054138184,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3555290699005127,move,0.4518430233001709,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3655130863189697,move,0.4551710287729899,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3756272792816162,move,0.4585424264272054,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.3855669498443604,move,0.4618556499481201,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.395641565322876,move,0.4652138551076253,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4055416584014893,move,0.46851388613382977,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4155471324920654,move,0.4718490441640218,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.425673484802246,move,0.47522449493408203,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4354562759399414,move,0.4784854253133138,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4455914497375488,move,0.4818638165791829,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4554202556610107,move,0.4851400852203369,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.465376377105713,move,0.488458792368571,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4753658771514893,move,0.4917886257171631,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.4853155612945557,move,0.49510518709818524,-5.7,-5.7,-5.7,-5.7,-5.7
1.4953114986419678,move,0.49843716621398926,-5.7,-5.7,-5.7,-5.7,-5.7
1.505333423614502,move,0.5017778078715006,-5.7,-5.7,-5.7,-5.7,-5.7
1.5152983665466309,move,0.5050994555155436,-5.7,-5.7,-5.7,-5.7,-5.7
1.525573492050171,move,0.508524497350057,-5.7,-5.7,-5.7,-5.7,-5.7
1.5354335308074951,move,0.5118111769358317,-5.7,-5.7,-5.7,-5.7,-5.7
1.5454902648925781,move,0.5151634216308594,-5.7,-5.7,-5.7,-5.7,-5.7
1.5557024478912354,move,0.5185674826304117,-5.7,-5.7,-5.7,-5.7,-5.7
1.5656931400299072,move,0.5218977133433024,-5.7,-5.7,-5.7,-5.7,-5.7
1.5756869316101074,move,0.5252289772033691,-5.7,-5.7,-5.7,-5.7,-5.7
1.585662603378296,move,0.5285542011260986,-5.7,-5.7,-5.7,-5.7,-5.7
1.5957005023956299,move,0.53190016746521,-5.7,-5.7,-5.7,-5.7,-5.7
1.60563325881958,move,0.5352110862731934,-5.7,-5.7,-5.7,-5.7,-5.7
1.6157071590423584,move,0.5385690530141195,-5.7,-5.7,-5.7,-5.7,-5.7
1.6256685256958008,move,0.541889508565267,-5.7,-5.7,-5.7,-5.7,-5.7
1.6356313228607178,move,0.5452104409535726,-5.7,-5.7,-5.7,-5.7,-5.7
1.6456356048583984,move,0.5485452016194662,-5.7,-5.7,-5.7,-5.7,-5.7
1.6556298732757568,move,0.5518766244252523,-5.7,-5.7,-5.7,-5.7,-5.7
1.6656484603881836,move,0.5552161534627279,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.6756820678710938,move,0.5585606892903646,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.6856811046600342,move,0.5618937015533447,-5.7,-5.7,-5.7,-5.7,-5.7
1.695685863494873,move,0.5652286211649576,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7056782245635986,move,0.5685594081878662,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7155747413635254,move,0.5718582471211752,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7255663871765137,move,0.5751887957255045,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7355625629425049,move,0.5785208543141683,-5.7,-5.7,-5.7,-5.7,-5.7
1.7455651760101318,move,0.581855058670044,-5.7,-5.7,-5.7,-5.7,-5.7
1.7556102275848389,move,0.5852034091949463,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7655649185180664,move,0.5885216395060221,-5.7,-5.7,-5.7,-5.7,-5.7
1.7755656242370605,move,0.5918552080790201,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.7855448722839355,move,0.5951816240946451,-5.7,-5.7,-5.7,-5.7,-5.7
1.7955780029296875,move,0.5985260009765625,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8055813312530518,move,0.6018604437510172,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8156168460845947,move,0.6052056153615316,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8255562782287598,move,0.6085187594095866,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8355531692504883,move,0.6118510564168295,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8455126285552979,move,0.6151708761850992,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8555545806884766,move,0.6185181935628256,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8655543327331543,move,0.6218514442443848,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.875593662261963,move,0.6251978874206543,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8855788707733154,move,0.6285262902577718,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.8956031799316406,move,0.6318677266438802,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9055774211883545,move,0.6351924737294515,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9155669212341309,move,0.6385223070780436,-5.7,-5.7,-5.7,-5.7,-5.7
1.9256172180175781,move,0.6418724060058594,-5.7,-5.7,-5.7,-5.7,-5.7
1.9355976581573486,move,0.6451992193857828,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9455552101135254,move,0.6485184033711752,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.955570936203003,move,0.6518569787343343,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9655849933624268,move,0.6551949977874756,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9755949974060059,move,0.658531665802002,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
1.9853994846343994,move,0.6617998282114664,-5.7,-5.7,-5.7,-5.7,-5.7
1.9955027103424072,move,0.6651675701141357,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.0053651332855225,move,0.6684550444285074,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.0153143405914307,move,0.6717714468638102,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.0253450870513916,move,0.6751150290171305,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.035449981689453,move,0.6784833272298177,-5.7,-5.7,-5.7,-5.7,-5.7
2.0453238487243652,move,0.6817746162414551,-5.7,-5.7,-5.7,-5.7,-5.7
2.0553901195526123,move,0.6851300398508707,-5.7,-5.7,-5.7,-5.7,-5.7
2.065347671508789,move,0.6884492238362631,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.075343608856201,move,0.691781202952067,-5.5,-5.5,-5.5,-5.5,-5.5
2.085493564605713,move,0.6951645215352377,-5.5,-5.5,-5.5,-5.5,-5.5
2.09538197517395,move,0.6984606583913168,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.1053922176361084,move,0.7017974058787028,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.115537166595459,move,0.7051790555318197,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.125692367553711,move,0.7085641225179037,-5.5,-5.5,-5.5,-5.5,-5.5
2.135709285736084,move,0.7119030952453613,-5.5,-5.5,-5.5,-5.5,-5.5
2.1457278728485107,move,0.7152426242828369,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.1556522846221924,move,0.7185507615407308,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.165705442428589,move,0.7219018141428629,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.1757123470306396,move,0.7252374490102133,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.185708999633789,move,0.7285696665445963,-5.5,-5.5,-5.5,-5.5,-5.5
2.1957244873046875,move,0.7319081624348959,-5.5,-5.5,-5.5,-5.5,-5.5
2.205677032470703,move,0.7352256774902344,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.215585231781006,move,0.7385284105936686,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.2255778312683105,move,0.7418592770894369,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.235588312149048,move,0.7451961040496826,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.245548725128174,move,0.7485162417093912,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
2.255549669265747,move,0.751849889755249,-5.7,-5.7,-5.7,-5.7,-5.7
2.26554274559021,move,0.7551809151967367,-5.7,-5.7,-5.7,-5.7,-5.7
2.27555775642395,move,0.7585192521413168,-5.7,-5.7,-5.7,-5.7,-5.7
2.2856016159057617,move,0.7618672053019205,-5.7,-5.7,-5.7,-5.7,-5.7
2.2955501079559326,move,0.7651833693186442,-5.7,-5.7,-5.7,-5.7,-5.7
2.305595874786377,move,0.7685319582621256,-5.7,-5.7,-5.7,-5.7,-5.7
2.3155670166015625,move,0.7718556722005209,-5.7,-5.7,-5.7,-5.7,-5.7
2.3255512714385986,move,0.7751837571461996,-5.7,-5.7,-5.7,-5.7,-5.7
2.335613250732422,move,0.7785377502441406,-5.7,-5.7,-5.7,-5.7,-5.7
2.345590114593506,move,0.7818633715311686,-5.7,-5.7,-5.7,-5.7,-5.7
2.3555667400360107,move,0.7851889133453369,-5.7,-5.7,-5.7,-5.7,-5.7
2.365589141845703,move,0.7885297139485677,-5.7,-5.7,-5.7,-5.7,-5.7
2.37556529045105,move,0.7918550968170166,-5.7,-5.7,-5.7,-5.7,-5.7
2.3855221271514893,move,0.7951740423838297,-5.7,-5.7,-5.7,-5.7,-5.7
2.3955936431884766,move,0.7985312143961588,-5.7,-5.7,-5.7,-5.7,-5.7
2.4055745601654053,move,0.8018581867218018,-5.7,-5.7,-5.7,-5.7,-5.7
2.415562629699707,move,0.8051875432332357,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005
